"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1983",8273.3,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1984",8077.8,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1985",8182.9,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1986",8105.3,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1987",8048.8,"B"
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1988",8152.7,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1989",8059.4,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1990",8044.8,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1991",7762.8,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1992",7477.7,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1993",7099.9,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1994",6779,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1995",6736.1,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1996",6533.5,"B"
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1997",6470.1,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1998",6312.2,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1999",6246.5,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2000",6140.3,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2001",5828.1,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2002",5679.2,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2003",5620.2,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2004",5841.3,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2005",5640.3,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2006",5412.5,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2007",5471.5,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2008",5305,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2009",5186.4,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2010",5017.7,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2011",4798.6,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2012",4679.4,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2013",4436.4,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2014",4292.8,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2016",4101.4,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2017",4066,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2018",3981.8,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2019",3930.2,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1960",11746.2,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1961",11396,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1962",11624.6,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1963",11729.8,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1964",11053.3,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1965",11136.9,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1966",10879.2,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1967",10782.4,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1968",10732,"B"
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1969",10990,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1970",10253.9,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1971",10323.9,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1972",10228.2,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1973",9817,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1974",9676.9,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1975",9641.5,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1976",9470.7,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1977",9157.9,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1978",8990.9,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1979",8874.1,"B"
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1980",8825.4,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1981",8629.3,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1982",8454.3,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1983",8348.1,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1984",8061.1,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1985",7925,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1986",7854.4,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1987",7502.9,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1988",7409.2,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1989",7343.7,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1990",7138.6,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1991",7112.1,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1992",6946.3,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1993",6869.4,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1994",6676.3,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1995",6522.6,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1996",6326.2,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1997",6053.7,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1998",6118,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1999",6041.9,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2000",5926.8,"B"
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2001",5901.6,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2002",5736.4,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2003",5615.6,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2004",5274.1,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2005",5206.2,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2006",5066,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2007",4938.7,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2008",4880.6,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2009",4846.4,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2010",4763.6,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2011",4626.6,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2012",4481.4,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2013",4365.4,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2014",4204.5,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2015",4240.2,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2016",4155.2,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2017",4102.4,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","1990",7534,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","1991",7423.7,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","1992",7122.6,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","1993",7025.8,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","1994",6861.7,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","1995",6708.7,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","1996",6539.6,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","1997",6295.5,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","1998",6018.7,"B"
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","1999",5879.4,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2000",5737.3,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2001",5530.9,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2002",5438.6,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2003",5362.1,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2004",5095.6,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2005",4970.7,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2006",4792.4,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2007",4725,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2008",4640.1,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2009",4584.3,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2010",4510.9,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2011",4424.2,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2012",4272.6,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2013",4360.5,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2014",4204.4,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2015",4310.2,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2016",4265.7,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2017",4126.9,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2018",4161.7,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2019",4028.9,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2020",4040.6,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1961",11135.2,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1962",11254.3,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1963",10916.9,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1964",10889.5,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1965",10373,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1966",10341.5,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1967",10345,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1968",10060.4,"B"
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1969",9680.4,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1970",9222.1,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1971",8700.7,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1972",8866.5,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1973",8573,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1974",8446.8,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1975",8532,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1976",8459,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1977",8187.9,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1978",7934.4,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1979",7708.3,"B"
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1980",7534.5,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1981",7260.5,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1982",7062.2,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1983",7043.3,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1984",6829.4,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1985",6846.1,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1986",6452.4,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1987",6528.9,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1988",6277.6,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1989",6188.5,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1990",6056.1,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1991",6025.2,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1992",6022.9,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1993",5869.7,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1994",5792.9,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1995",5802.1,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1996",5731.3,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1997",5528.1,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1998",5498.7,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1999",5453.2,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2000",5277.9,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2001",5117.7,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2002",4939.7,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2003",4820.3,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2004",4873.7,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2005",4809.6,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2006",4564.5,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2007",4753.4,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2008",4465,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2009",4540.7,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2010",4413.6,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2011",4320.8,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2012",4372.5,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2013",4209.9,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2014",4193.5,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2015",4370.8,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2016",4306.4,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2017",4105.4,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2018",4034.6,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2019",4048.9,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1960",13901,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1961",13200.4,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1962",14020.1,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1963",13331.4,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1964",12809.2,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1965",12942,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1966",12609.8,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1967",13049.5,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1968",13220.1,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1969",13128.5,"B"
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1970",13155.8,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1971",13263.7,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1972",12710.2,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1973",12857.5,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1974",13590.8,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1975",13530.3,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1976",13006.5,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1977",12557.1,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1978",12889.4,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1979",12794.2,"B"
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1980",13312.4,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1981",13365.1,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1982",13133.1,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1983",13725.7,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1984",13785.3,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1985",13882.9,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1986",13720.4,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1987",13278.9,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1988",12915.1,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1989",13639.1,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1990",13870.1,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1991",13938.9,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1992",14370.9,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1993",14386.2,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1994",13924.8,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1995",13443.9,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1996",12505.3,"B"
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1997",12160.7,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1998",12330.6,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1999",12317.4,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2000",11672,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2001",10777.4,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2002",10678,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2003",10567.9,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2004",10285.9,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2005",10256.6,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2006",9920.3,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2007",9836.2,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2008",9325.4,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2009",9087.6,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2010",8648.1,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2011",8334.1,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2012",7993.8,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2013",7580.5,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2014",7483,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2015",7513,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2016",7196.9,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2017",7203.1,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2018",7074.8,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","2019",6883.9,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1960",8951.9,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1961",9420.4,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1962",9438.7,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1963",10023.9,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1964",9462.5,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1965",9574.1,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1966",9872.3,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1967",9095.4,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1968",9027.1,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1969",9171.9,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1970",9057,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1971",9514.6,"B"
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1972",8751.5,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1973",9062.6,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1974",9225.4,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1975",8575.1,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1976",7037,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1977",7754.4,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1978",7749.1,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1979",7453.8,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1980",7090.4,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1981",6842.5,"B"
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1982",6779.7,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1983",6983.8,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1984",6365.7,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1985",5921.1,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1986",6173.1,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1987",6380.1,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1988",6385.1,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1989",5532.5,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1990",6166.4,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1991",5832.7,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1992",5183.1,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1993",4886.5,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1994",4919.6,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1995",5704.1,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1996",4827.3,"B"
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1997",5155.5,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1998",4369,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","1999",4532.3,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2000",4864.8,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2001",4275.5,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2002",4293.5,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2003",3636.6,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2004",3977.5,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2005",3610.6,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2006",3999.9,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2007",3701,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2008",3408.2,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2009",3512.3,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2010",3451.5,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2011",3197.5,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2012",3183.8,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2013",3356,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2014",3201.7,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2015",3315.1,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2016",3211,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2017",3289.1,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2018",3238.4,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2019",3086.2,
"ISL","YRLIFELOST","TOT","100000HAB_0_69","A","2020",3312.1,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1960",12234.7,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1961",12587.1,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1962",12317.5,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1963",11971.2,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1964",12009.9,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1965",11543.5,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1966",11793.1,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1967",11082.9,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1968",11258.6,"B"
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1969",11357.5,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1970",11391,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1971",10678.4,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1972",11209.5,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1973",11038.5,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1974",11031.2,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1975",10522.8,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1976",10035.2,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1977",10014.3,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1978",10140.7,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1979",9882.9,"B"
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1980",9503.1,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1981",9106.1,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1982",8877.9,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1983",8772.7,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1984",8383.3,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1985",8245.3,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1986",8158.2,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1987",7644.1,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1988",7644,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1989",7569.8,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1990",7373.3,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1991",7226.6,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1992",6909.4,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1993",6866.3,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1994",6589.9,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1995",6802.2,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1996",6602.4,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1997",6584.7,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1998",6469.9,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","1999",6439.6,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2000",6298.9,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2001",6018.5,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2002",5707.5,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2003",5381,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2004",5239.1,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2005",5019.3,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2006",4851.5,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2007",4716.6,"B"
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2008",4736,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2009",4808.4,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2010",4222.7,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2011",4307.5,
"IRL","YRLIFELOST","TOT","100000HAB_0_69","A","2012",4175.3,
